order_id,order_date,product_line,units,order_value,country,fulfillment_center,carrier,promo_type,shipping_cost,delivery_days,promised_days,late_delivery,returned,return_reason
ORD006373,2025-06-27,Zip Hoodie,4,326.4,United Kingdom,3PL_International,Passport_Global,holiday_sale,19.99,6.2,9,False,True,late_delivery
ORD006374,2025-05-12,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_B,none,6.0,3.2,5,False,False,none
ORD006375,2025-02-27,Signature Hoodie,3,267.0,Canada,3PL_International,Passport_Global,none,19.18,5.5,9,False,False,none
ORD006376,2025-02-10,Lounge Set,2,241.4,United States,3PL_West,Carrier_B,email_drop,6.91,5.3,5,True,False,none
ORD006377,2025-03-01,Signature Hoodie,3,240.3,United States,3PL_East,Carrier_B,product_launch,9.53,3.0,5,False,False,none
ORD006378,2025-06-12,Lounge Set,2,284.0,United States,3PL_West,Carrier_B,none,5.8,4.0,5,False,False,none
ORD006379,2025-02-28,Cloud Sweatpants,1,78.0,Canada,3PL_International,Passport_Global,none,18.17,6.7,9,False,False,none
ORD006380,2025-03-26,Signature Hoodie,2,151.3,United States,3PL_East,Carrier_C,influencer_drop,6.22,4.6,5,False,False,none
ORD006381,2025-05-12,Signature Hoodie,1,89.0,United States,3PL_Central,Carrier_C,none,5.6,3.7,5,False,False,none
ORD006382,2025-06-11,Signature Hoodie,1,80.1,United States,3PL_Central,Carrier_A,influencer_drop,3.98,1.7,5,False,False,none
ORD006383,2025-05-03,Cloud Sweatpants,3,234.0,United States,3PL_West,Carrier_D,none,9.83,4.5,5,False,False,none
ORD006384,2025-05-22,Weighted Tee,2,108.0,United States,3PL_West,Carrier_D,none,8.43,3.4,5,False,True,fit_issue
ORD006385,2025-02-04,Signature Hoodie,2,151.3,United States,3PL_West,Carrier_A,influencer_drop,8.48,4.7,5,False,False,none
ORD006386,2025-06-12,Weighted Tee,2,91.8,United States,3PL_East,Carrier_D,email_drop,6.72,4.6,5,False,False,none
ORD006387,2025-02-25,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_B,none,5.01,3.7,5,False,False,none
ORD006388,2025-01-26,Signature Hoodie,2,142.4,United States,3PL_West,Carrier_A,influencer_drop,6.92,3.3,5,False,False,none
ORD006389,2025-06-27,Cloud Sweatpants,2,132.6,Canada,3PL_International,Passport_Global,holiday_sale,19.65,3.2,9,False,False,none
ORD006390,2025-02-10,Weighted Tee,2,108.0,United States,3PL_West,Carrier_A,none,6.45,3.8,5,False,False,none
ORD006391,2025-01-28,Cloud Sweatpants,1,62.4,United States,3PL_Central,Carrier_C,product_launch,6.41,5.3,5,True,True,changed_mind
ORD006392,2025-04-26,Lounge Set,2,284.0,Canada,3PL_International,Passport_Global,none,19.0,2.1,9,False,False,none
ORD006393,2025-03-04,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_B,none,6.66,3.7,5,False,False,none
ORD006394,2025-01-27,Lounge Set,1,120.7,United States,3PL_West,Carrier_A,holiday_sale,4.01,5.4,5,True,False,none
ORD006395,2025-04-21,Lounge Set,1,142.0,United States,3PL_West,Carrier_A,none,5.87,1.0,5,False,True,quality_issue
ORD006396,2025-05-23,Zip Hoodie,1,81.6,United States,3PL_East,Carrier_B,holiday_sale,6.61,3.5,5,False,False,none
ORD006397,2025-05-30,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_B,none,4.61,6.3,5,True,False,none
ORD006398,2025-02-01,Cloud Sweatpants,2,156.0,United Kingdom,3PL_International,Passport_Global,none,18.6,4.4,9,False,False,none
ORD006399,2025-04-12,Weighted Tee,4,216.0,United States,3PL_West,Carrier_D,none,9.52,6.2,5,True,False,none
ORD006400,2025-06-02,Cloud Sweatpants,3,234.0,United States,3PL_East,Carrier_B,none,8.07,3.6,5,False,True,changed_mind
ORD006401,2025-02-02,Signature Hoodie,2,142.4,United States,3PL_West,Carrier_B,influencer_drop,6.42,5.3,5,True,False,none
ORD006402,2025-02-11,Lounge Set,1,142.0,Canada,3PL_International,Passport_Global,none,18.45,4.5,9,False,False,none
ORD006403,2025-01-01,Zip Hoodie,1,96.0,United States,3PL_West,Carrier_B,none,5.34,3.5,5,False,False,none
ORD006404,2025-04-06,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_A,none,5.32,2.1,5,False,False,none
ORD006405,2025-02-09,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_B,none,5.35,4.3,5,False,False,none
ORD006406,2025-05-16,Signature Hoodie,4,284.8,United States,3PL_West,Carrier_B,email_drop,8.99,3.2,5,False,False,none
ORD006407,2025-06-25,Cloud Sweatpants,1,62.4,United States,3PL_East,Carrier_B,email_drop,5.42,3.0,5,False,False,none
ORD006408,2025-02-11,Signature Hoodie,4,356.0,United Kingdom,3PL_International,Passport_Global,none,21.59,3.3,9,False,False,none
ORD006409,2025-05-01,Lounge Set,2,284.0,United States,3PL_East,Carrier_B,none,7.69,3.6,5,False,False,none
ORD006410,2025-02-12,Zip Hoodie,2,163.2,United States,3PL_Central,Carrier_C,email_drop,7.33,3.8,5,False,False,none
ORD006411,2025-01-04,Lounge Set,4,568.0,United Kingdom,3PL_International,Passport_Global,none,22.65,4.6,9,False,False,none
ORD006412,2025-05-23,Signature Hoodie,3,267.0,Germany,3PL_International,Passport_Global,none,19.16,4.5,9,False,False,none
ORD006413,2025-03-22,Weighted Tee,1,54.0,United Kingdom,3PL_International,Passport_Global,none,17.19,5.6,9,False,False,none
ORD006414,2025-06-22,Signature Hoodie,4,356.0,United States,3PL_East,Carrier_C,none,9.74,2.4,5,False,False,none
ORD006415,2025-04-08,Signature Hoodie,1,89.0,Australia,3PL_International,Passport_Global,none,16.99,6.5,9,False,False,none
ORD006416,2025-02-01,Weighted Tee,2,108.0,United States,3PL_East,Carrier_C,none,7.85,2.2,5,False,False,none
ORD006417,2025-03-24,Zip Hoodie,2,153.6,United Kingdom,3PL_International,Passport_Global,influencer_drop,18.54,4.6,9,False,False,none
ORD006418,2025-02-10,Weighted Tee,1,54.0,United States,3PL_West,Carrier_C,none,5.28,4.6,5,False,False,none
ORD006419,2025-06-12,Zip Hoodie,2,153.6,United States,3PL_Central,Carrier_A,influencer_drop,6.25,5.3,5,True,False,none
ORD006420,2025-05-09,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_B,none,6.56,2.0,5,False,False,none
ORD006421,2025-03-08,Cloud Sweatpants,4,312.0,United States,3PL_West,Carrier_C,none,10.18,3.9,5,False,False,none
ORD006422,2025-04-06,Lounge Set,4,482.8,United States,3PL_East,Carrier_A,influencer_drop,9.9,3.3,5,False,False,none
ORD006423,2025-05-05,Cloud Sweatpants,1,78.0,United Kingdom,3PL_International,Passport_Global,none,19.37,5.0,9,False,False,none
ORD006424,2025-05-28,Zip Hoodie,2,192.0,United States,3PL_East,Carrier_B,none,8.38,3.4,5,False,False,none
ORD006425,2025-01-17,Signature Hoodie,3,267.0,Canada,3PL_International,Passport_Global,none,19.73,2.1,9,False,True,fit_issue
ORD006426,2025-01-05,Cloud Sweatpants,1,70.2,United States,3PL_West,Carrier_C,email_drop,4.59,3.6,5,False,False,none
ORD006427,2025-01-24,Lounge Set,2,284.0,United States,3PL_West,Carrier_B,none,6.68,4.5,5,False,False,none
ORD006428,2025-03-16,Weighted Tee,4,183.6,United States,3PL_East,Carrier_A,influencer_drop,9.11,4.5,5,False,False,none
ORD006429,2025-03-27,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_C,none,4.22,5.4,5,True,False,none
ORD006430,2025-01-28,Signature Hoodie,3,267.0,United States,3PL_East,Carrier_A,none,8.34,3.5,5,False,False,none
ORD006431,2025-03-18,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_C,none,4.57,5.0,5,False,False,none
ORD006432,2025-03-23,Signature Hoodie,1,89.0,United Kingdom,3PL_International,Passport_Global,none,17.47,5.0,9,False,False,none
ORD006433,2025-01-22,Lounge Set,3,362.1,United States,3PL_East,Carrier_A,influencer_drop,8.29,3.7,5,False,False,none
ORD006434,2025-06-18,Cloud Sweatpants,4,312.0,United States,3PL_East,Carrier_B,none,9.23,2.7,5,False,False,none
ORD006435,2025-04-21,Signature Hoodie,3,226.95,United States,3PL_East,Carrier_C,holiday_sale,7.76,4.2,5,False,False,none
ORD006436,2025-03-15,Lounge Set,3,426.0,United States,3PL_West,Carrier_D,none,9.69,4.6,5,False,False,none
ORD006437,2025-04-02,Lounge Set,1,142.0,United Kingdom,3PL_International,Passport_Global,none,18.33,5.5,9,False,False,none
ORD006438,2025-03-04,Signature Hoodie,3,267.0,United States,3PL_East,Carrier_D,none,9.02,1.7,5,False,False,none
ORD006439,2025-06-08,Lounge Set,2,255.6,Canada,3PL_International,Passport_Global,influencer_drop,19.21,5.2,9,False,False,none
ORD006440,2025-04-16,Cloud Sweatpants,4,312.0,United States,3PL_East,Carrier_A,none,8.85,2.3,5,False,False,none
ORD006441,2025-03-31,Signature Hoodie,2,178.0,United States,3PL_West,Carrier_B,none,6.66,4.2,5,False,False,none
ORD006442,2025-06-17,Lounge Set,1,120.7,United States,3PL_West,Carrier_C,holiday_sale,6.33,2.4,5,False,False,none
ORD006443,2025-06-06,Signature Hoodie,2,160.2,United States,3PL_East,Carrier_A,email_drop,6.78,4.4,5,False,False,none
ORD006444,2025-06-02,Weighted Tee,3,162.0,United States,3PL_West,Carrier_A,none,8.84,5.2,5,True,False,none
ORD006445,2025-02-15,Zip Hoodie,3,259.2,United States,3PL_West,Carrier_B,influencer_drop,7.3,2.3,5,False,False,none
ORD006446,2025-01-31,Lounge Set,1,142.0,United States,3PL_East,Carrier_B,none,5.33,4.0,5,False,True,quality_issue
ORD006447,2025-05-09,Signature Hoodie,1,89.0,Australia,3PL_International,Passport_Global,none,16.58,5.0,9,False,False,none
ORD006448,2025-03-27,Cloud Sweatpants,4,312.0,United Kingdom,3PL_International,Passport_Global,none,20.48,5.5,9,False,False,none
ORD006449,2025-05-08,Lounge Set,3,383.4,United States,3PL_West,Carrier_B,influencer_drop,7.4,2.6,5,False,False,none
ORD006450,2025-05-23,Lounge Set,4,568.0,United States,3PL_West,Carrier_B,none,9.23,2.3,5,False,False,none
ORD006451,2025-03-01,Lounge Set,2,227.2,Germany,3PL_International,Passport_Global,influencer_drop,18.55,4.5,9,False,True,fit_issue
ORD006452,2025-02-27,Signature Hoodie,3,226.95,United States,3PL_East,Carrier_A,email_drop,6.83,3.0,5,False,False,none
ORD006453,2025-03-30,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_A,none,5.68,5.6,5,True,False,none
ORD006454,2025-02-24,Cloud Sweatpants,3,234.0,United States,3PL_Central,Carrier_A,none,6.37,3.8,5,False,False,none
ORD006455,2025-05-04,Signature Hoodie,2,142.4,Canada,3PL_International,Passport_Global,email_drop,17.65,5.2,9,False,False,none
ORD006456,2025-05-20,Cloud Sweatpants,3,234.0,United States,3PL_Central,Carrier_A,none,7.04,2.5,5,False,False,none
ORD006457,2025-03-28,Zip Hoodie,1,96.0,Canada,3PL_International,Passport_Global,none,18.12,4.8,9,False,False,none
ORD006458,2025-05-16,Cloud Sweatpants,1,78.0,United States,3PL_Central,Carrier_B,none,4.7,2.4,5,False,False,none
ORD006459,2025-04-03,Signature Hoodie,1,75.65,United States,3PL_West,Carrier_C,holiday_sale,5.48,3.6,5,False,False,none
ORD006460,2025-05-14,Lounge Set,1,142.0,Canada,3PL_International,Passport_Global,none,18.4,5.0,9,False,False,none
ORD006461,2025-02-15,Weighted Tee,3,162.0,United States,3PL_Central,Carrier_B,none,8.08,3.5,5,False,False,none
ORD006462,2025-05-19,Signature Hoodie,1,89.0,Australia,3PL_International,Passport_Global,none,19.18,4.9,9,False,False,none
ORD006463,2025-05-14,Lounge Set,3,426.0,United States,3PL_West,Carrier_A,none,7.83,4.4,5,False,False,none
ORD006464,2025-02-23,Lounge Set,3,383.4,United States,3PL_West,Carrier_B,product_launch,8.84,3.4,5,False,False,none
ORD006465,2025-04-12,Signature Hoodie,2,178.0,United States,3PL_West,Carrier_D,none,8.85,3.1,5,False,False,none
ORD006466,2025-06-08,Zip Hoodie,2,163.2,United States,3PL_West,Carrier_A,email_drop,6.24,3.9,5,False,False,none
ORD006467,2025-02-20,Weighted Tee,1,48.6,United States,3PL_West,Carrier_C,influencer_drop,4.63,5.8,5,True,False,none
ORD006468,2025-05-18,Zip Hoodie,2,192.0,United States,3PL_East,Carrier_A,none,6.68,4.8,5,False,False,none
ORD006469,2025-06-24,Signature Hoodie,1,75.65,United States,3PL_Central,Carrier_A,influencer_drop,4.36,4.7,5,False,False,none
ORD006470,2025-06-10,Zip Hoodie,1,76.8,United States,3PL_East,Carrier_A,product_launch,5.23,2.5,5,False,False,none
ORD006471,2025-03-17,Lounge Set,4,454.4,United States,3PL_East,Carrier_C,email_drop,8.73,4.0,5,False,False,none
ORD006472,2025-04-22,Zip Hoodie,2,163.2,United States,3PL_East,Carrier_A,email_drop,7.49,3.8,5,False,False,none
ORD006473,2025-06-29,Signature Hoodie,4,356.0,United States,3PL_East,Carrier_B,none,8.28,3.0,5,False,False,none
ORD006474,2025-04-15,Signature Hoodie,2,151.3,Australia,3PL_International,Passport_Global,holiday_sale,19.3,3.9,9,False,False,none
ORD006475,2025-01-24,Lounge Set,1,142.0,United States,3PL_East,Carrier_A,none,4.62,5.0,5,False,False,none
ORD006476,2025-01-10,Cloud Sweatpants,4,249.6,United States,3PL_Central,Carrier_A,email_drop,9.54,1.5,5,False,False,none
ORD006477,2025-05-29,Weighted Tee,2,108.0,United States,3PL_West,Carrier_A,none,7.76,4.4,5,False,False,none
ORD006478,2025-03-20,Cloud Sweatpants,4,312.0,United States,3PL_Central,Carrier_A,none,8.19,3.2,5,False,False,none
ORD006479,2025-02-19,Lounge Set,1,113.6,United States,3PL_Central,Carrier_B,holiday_sale,5.52,3.3,5,False,False,none
ORD006480,2025-03-09,Signature Hoodie,2,178.0,United States,3PL_West,Carrier_B,none,8.62,3.3,5,False,False,none
ORD006481,2025-05-23,Lounge Set,3,426.0,United Kingdom,3PL_International,Passport_Global,none,19.51,4.5,9,False,True,late_delivery
ORD006482,2025-03-27,Lounge Set,3,340.8,Australia,3PL_International,Passport_Global,email_drop,18.94,4.6,9,False,False,none
ORD006483,2025-06-11,Signature Hoodie,3,213.6,United Kingdom,3PL_International,Passport_Global,product_launch,20.28,5.2,9,False,False,none
ORD006484,2025-05-18,Signature Hoodie,1,75.65,United States,3PL_West,Carrier_C,email_drop,4.55,1.9,5,False,False,none
ORD006485,2025-06-27,Lounge Set,2,241.4,United States,3PL_Central,Carrier_D,holiday_sale,8.65,2.6,5,False,False,none
ORD006486,2025-06-14,Lounge Set,1,120.7,United States,3PL_Central,Carrier_A,influencer_drop,6.1,1.7,5,False,False,none
ORD006487,2025-02-21,Cloud Sweatpants,3,210.6,United States,3PL_East,Carrier_A,holiday_sale,6.88,5.0,5,False,False,none
ORD006488,2025-05-03,Cloud Sweatpants,2,156.0,United States,3PL_Central,Carrier_B,none,5.37,5.0,5,False,False,none
ORD006489,2025-01-05,Lounge Set,1,142.0,United States,3PL_West,Carrier_B,none,6.22,4.0,5,False,False,none
ORD006490,2025-06-29,Zip Hoodie,3,230.4,United States,3PL_West,Carrier_C,holiday_sale,9.09,5.5,5,True,True,changed_mind
ORD006491,2025-02-22,Cloud Sweatpants,3,198.9,United States,3PL_Central,Carrier_B,holiday_sale,7.46,3.7,5,False,False,none
ORD006492,2025-05-04,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_D,none,8.31,4.7,5,False,False,none
ORD006493,2025-06-08,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_A,none,6.81,4.5,5,False,False,none
ORD006494,2025-02-02,Lounge Set,1,142.0,United Kingdom,3PL_International,Passport_Global,none,18.37,3.6,9,False,False,none
ORD006495,2025-06-07,Lounge Set,1,113.6,United States,3PL_West,Carrier_C,influencer_drop,5.51,3.2,5,False,False,none
ORD006496,2025-01-03,Signature Hoodie,2,151.3,United States,3PL_West,Carrier_A,holiday_sale,7.09,5.6,5,True,False,none
ORD006497,2025-03-23,Signature Hoodie,4,356.0,Australia,3PL_International,Passport_Global,none,21.95,5.7,9,False,False,none
ORD006498,2025-03-28,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_B,none,3.6,4.7,5,False,False,none
ORD006499,2025-03-13,Signature Hoodie,2,178.0,United Kingdom,3PL_International,Passport_Global,none,18.86,4.5,9,False,False,none
ORD006500,2025-04-18,Weighted Tee,1,45.9,Canada,3PL_International,Passport_Global,holiday_sale,16.75,5.3,9,False,False,none
ORD006501,2025-06-18,Zip Hoodie,3,288.0,Germany,3PL_International,Passport_Global,none,19.38,3.1,9,False,False,none
ORD006502,2025-03-06,Cloud Sweatpants,2,156.0,United States,3PL_Central,Carrier_C,none,6.81,2.9,5,False,False,none
ORD006503,2025-04-17,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_B,none,6.47,4.9,5,False,False,none
ORD006504,2025-06-12,Signature Hoodie,4,320.4,United States,3PL_East,Carrier_C,influencer_drop,8.88,5.7,5,True,False,none
ORD006505,2025-05-26,Zip Hoodie,1,96.0,Canada,3PL_International,Passport_Global,none,17.7,6.5,9,False,False,none
ORD006506,2025-01-09,Signature Hoodie,1,89.0,United States,3PL_Central,Carrier_A,none,5.25,3.4,5,False,False,none
ORD006507,2025-06-22,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_A,none,5.39,3.0,5,False,False,none
ORD006508,2025-01-10,Weighted Tee,1,48.6,Germany,3PL_International,Passport_Global,product_launch,19.05,5.3,9,False,True,changed_mind
ORD006509,2025-04-19,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_A,none,7.07,5.3,5,True,False,none
ORD006510,2025-04-16,Lounge Set,1,142.0,United States,3PL_East,Carrier_B,none,4.65,2.6,5,False,False,none
ORD006511,2025-05-28,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_D,none,6.85,4.6,5,False,False,none
ORD006512,2025-01-30,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_D,none,7.75,5.7,5,True,False,none
ORD006513,2025-02-06,Lounge Set,2,255.6,United States,3PL_West,Carrier_B,influencer_drop,6.33,3.8,5,False,False,none
ORD006514,2025-05-22,Lounge Set,3,340.8,United States,3PL_East,Carrier_C,influencer_drop,8.11,2.9,5,False,False,none
ORD006515,2025-01-31,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_D,none,8.33,3.9,5,False,False,none
ORD006516,2025-03-27,Cloud Sweatpants,2,132.6,United States,3PL_West,Carrier_B,holiday_sale,6.72,5.1,5,True,False,none
ORD006517,2025-05-17,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_A,none,7.57,4.6,5,False,False,none
ORD006518,2025-05-01,Cloud Sweatpants,1,66.3,United States,3PL_East,Carrier_A,holiday_sale,5.72,2.5,5,False,False,none
ORD006519,2025-02-12,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_A,none,6.95,1.7,5,False,False,none
ORD006520,2025-03-02,Signature Hoodie,4,356.0,Germany,3PL_International,Passport_Global,none,20.72,4.1,9,False,False,none
ORD006521,2025-06-26,Cloud Sweatpants,1,70.2,Canada,3PL_International,Passport_Global,holiday_sale,17.07,6.3,9,False,False,none
ORD006522,2025-03-24,Signature Hoodie,3,226.95,United States,3PL_West,Carrier_A,holiday_sale,8.02,3.4,5,False,False,none
ORD006523,2025-01-10,Signature Hoodie,1,80.1,Australia,3PL_International,Passport_Global,influencer_drop,17.63,4.2,9,False,False,none
ORD006524,2025-02-14,Signature Hoodie,1,75.65,United States,3PL_East,Carrier_C,email_drop,5.51,4.0,5,False,False,none
ORD006525,2025-03-08,Signature Hoodie,1,80.1,United States,3PL_Central,Carrier_A,influencer_drop,5.69,3.3,5,False,False,none
ORD006526,2025-06-30,Lounge Set,1,127.8,Australia,3PL_International,Passport_Global,email_drop,16.77,2.7,9,False,False,none
ORD006527,2025-03-02,Weighted Tee,1,54.0,United States,3PL_East,Carrier_B,none,3.66,4.6,5,False,False,none
ORD006528,2025-01-06,Signature Hoodie,3,267.0,United States,3PL_Central,Carrier_A,none,8.28,3.6,5,False,False,none
ORD006529,2025-04-04,Signature Hoodie,4,302.6,Canada,3PL_International,Passport_Global,email_drop,20.1,5.3,9,False,True,quality_issue
ORD006530,2025-01-17,Lounge Set,2,284.0,United States,3PL_West,Carrier_C,none,6.14,3.1,5,False,False,none
ORD006531,2025-02-24,Signature Hoodie,1,80.1,United States,3PL_West,Carrier_A,holiday_sale,5.26,6.5,5,True,False,none
ORD006532,2025-06-29,Zip Hoodie,4,384.0,United States,3PL_West,Carrier_A,none,8.78,3.5,5,False,False,none
ORD006533,2025-05-12,Signature Hoodie,3,267.0,United States,3PL_East,Carrier_D,none,10.13,4.7,5,False,False,none
ORD006534,2025-01-11,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_D,none,7.73,1.0,5,False,False,none
ORD006535,2025-03-24,Signature Hoodie,1,75.65,United States,3PL_Central,Carrier_B,holiday_sale,5.59,2.9,5,False,False,none
ORD006536,2025-02-04,Zip Hoodie,3,288.0,United States,3PL_Central,Carrier_A,none,8.16,5.5,5,True,False,none
ORD006537,2025-01-25,Cloud Sweatpants,1,62.4,United States,3PL_Central,Carrier_A,holiday_sale,4.58,3.4,5,False,False,none
ORD006538,2025-04-18,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_A,none,4.8,1.1,5,False,False,none
ORD006539,2025-04-02,Cloud Sweatpants,2,156.0,United States,3PL_West,Carrier_A,none,9.43,3.0,5,False,False,none
ORD006540,2025-05-20,Cloud Sweatpants,1,66.3,United States,3PL_West,Carrier_C,influencer_drop,5.52,3.6,5,False,False,none
ORD006541,2025-06-14,Weighted Tee,2,108.0,United States,3PL_East,Carrier_A,none,7.25,5.0,5,False,False,none
ORD006542,2025-02-19,Cloud Sweatpants,3,210.6,United States,3PL_East,Carrier_A,influencer_drop,6.78,3.5,5,False,False,none
ORD006543,2025-06-19,Signature Hoodie,2,178.0,Australia,3PL_International,Passport_Global,none,19.54,5.6,9,False,False,none
ORD006544,2025-04-05,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_A,none,6.35,4.3,5,False,False,none
ORD006545,2025-02-22,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_A,none,4.97,3.0,5,False,False,none
