contact_id,age,job,marital,education,balance,housing,loan,contact,day,month,call_duration_seconds,campaign_contacts,days_since_previous_contact,previous_contacts,previous_outcome,customer_segment,converted,converted_flag
BM32517,44,blue-collar,married,secondary,788,yes,no,cellular,17,apr,392,1,-1,0,unknown,blue-collar / secondary,no,0
BM32518,44,technician,married,secondary,566,yes,yes,cellular,17,apr,467,1,-1,0,unknown,technician / secondary,no,0
BM32519,43,admin.,married,secondary,264,yes,no,cellular,17,apr,113,2,-1,0,unknown,admin. / secondary,no,0
BM32520,43,admin.,single,tertiary,664,yes,no,cellular,17,apr,119,1,-1,0,unknown,admin. / tertiary,no,0
BM32521,47,blue-collar,married,secondary,2128,yes,no,telephone,17,apr,98,1,-1,0,unknown,blue-collar / secondary,no,0
BM32522,52,management,married,primary,98,yes,no,cellular,17,apr,402,1,345,2,failure,management / primary,no,0
BM32523,34,blue-collar,married,secondary,1134,yes,no,cellular,17,apr,408,1,329,2,failure,blue-collar / secondary,no,0
BM32524,55,admin.,married,secondary,865,yes,no,cellular,17,apr,85,1,151,1,failure,admin. / secondary,no,0
BM32525,40,blue-collar,married,primary,127,yes,no,cellular,17,apr,76,1,-1,0,unknown,blue-collar / primary,no,0
BM32526,25,student,single,secondary,1790,no,no,cellular,17,apr,224,1,322,3,failure,student / secondary,no,0
BM32527,36,services,married,secondary,456,yes,yes,cellular,17,apr,294,1,319,4,failure,services / secondary,no,0
BM32528,37,services,married,secondary,616,yes,no,cellular,17,apr,18,1,-1,0,unknown,services / secondary,no,0
BM32529,37,services,married,secondary,1399,yes,no,cellular,17,apr,420,1,-1,0,unknown,services / secondary,no,0
BM32530,28,student,single,secondary,378,yes,no,cellular,17,apr,346,1,-1,0,unknown,student / secondary,no,0
BM32531,46,blue-collar,married,secondary,450,yes,no,cellular,17,apr,198,1,-1,0,unknown,blue-collar / secondary,no,0
BM32532,34,services,married,secondary,210,yes,yes,cellular,17,apr,175,1,332,1,failure,services / secondary,no,0
BM32533,64,retired,married,primary,493,no,no,cellular,17,apr,108,1,-1,0,unknown,retired / primary,no,0
BM32534,33,entrepreneur,married,secondary,135,yes,no,cellular,17,apr,114,1,345,2,failure,entrepreneur / secondary,no,0
BM32535,33,blue-collar,married,secondary,489,yes,no,cellular,17,apr,552,1,332,1,failure,blue-collar / secondary,no,0
BM32536,44,admin.,divorced,secondary,445,yes,no,cellular,17,apr,142,1,-1,0,unknown,admin. / secondary,no,0
BM32537,39,admin.,married,primary,510,yes,no,cellular,17,apr,155,1,-1,0,unknown,admin. / primary,no,0
BM32538,36,blue-collar,married,primary,442,yes,no,cellular,17,apr,238,1,326,3,failure,blue-collar / primary,no,0
BM32539,37,blue-collar,single,secondary,90,yes,no,cellular,17,apr,416,1,340,5,failure,blue-collar / secondary,no,0
BM32540,34,blue-collar,married,secondary,1226,yes,no,cellular,17,apr,86,1,-1,0,unknown,blue-collar / secondary,no,0
BM32541,38,admin.,single,secondary,245,yes,yes,cellular,17,apr,71,2,345,2,success,admin. / secondary,no,0
BM32542,50,blue-collar,married,secondary,181,yes,no,cellular,17,apr,599,2,-1,0,unknown,blue-collar / secondary,no,0
BM32543,47,blue-collar,married,secondary,1536,yes,no,cellular,17,apr,41,1,301,4,other,blue-collar / secondary,no,0
BM32544,42,blue-collar,married,primary,205,yes,no,cellular,17,apr,582,1,-1,0,unknown,blue-collar / primary,no,0
BM32545,41,technician,married,secondary,359,yes,no,cellular,17,apr,210,1,-1,0,unknown,technician / secondary,no,0
BM32546,36,blue-collar,single,primary,295,yes,no,cellular,17,apr,287,1,-1,0,unknown,blue-collar / primary,no,0
BM32547,30,services,married,secondary,249,yes,no,cellular,17,apr,294,1,275,2,failure,services / secondary,no,0
BM32548,37,management,married,tertiary,0,yes,no,cellular,17,apr,236,3,-1,0,unknown,management / tertiary,no,0
BM32549,34,services,married,secondary,703,no,no,cellular,17,apr,282,2,150,2,failure,services / secondary,no,0
BM32550,31,admin.,single,secondary,391,yes,no,cellular,17,apr,416,1,-1,0,unknown,admin. / secondary,no,0
BM32551,33,admin.,married,secondary,7,yes,no,cellular,17,apr,612,1,148,1,failure,admin. / secondary,no,0
BM32552,51,blue-collar,married,unknown,296,no,no,cellular,17,apr,177,1,-1,0,unknown,blue-collar / unknown,no,0
BM32553,42,admin.,divorced,secondary,5354,yes,no,cellular,17,apr,799,1,-1,0,unknown,admin. / secondary,no,0
BM32554,34,admin.,single,secondary,63,yes,no,cellular,17,apr,678,1,-1,0,unknown,admin. / secondary,yes,1
BM32555,50,blue-collar,married,secondary,325,yes,no,cellular,17,apr,150,1,-1,0,unknown,blue-collar / secondary,no,0
BM32556,36,blue-collar,single,primary,263,yes,no,cellular,17,apr,199,2,337,2,failure,blue-collar / primary,no,0
BM32557,32,services,single,secondary,-402,yes,no,cellular,17,apr,135,1,-1,0,unknown,services / secondary,no,0
BM32558,52,retired,divorced,primary,-779,yes,yes,cellular,17,apr,709,1,-1,0,unknown,retired / primary,yes,1
BM32559,38,blue-collar,married,primary,3242,yes,no,cellular,17,apr,198,5,331,1,failure,blue-collar / primary,no,0
BM32560,38,management,single,tertiary,35,yes,no,cellular,17,apr,156,1,273,3,failure,management / tertiary,no,0
BM32561,29,blue-collar,single,primary,3508,yes,no,cellular,17,apr,462,1,-1,0,unknown,blue-collar / primary,no,0
BM32562,50,admin.,married,secondary,512,yes,yes,cellular,17,apr,77,3,338,3,failure,admin. / secondary,no,0
BM32563,35,blue-collar,married,secondary,0,yes,no,cellular,17,apr,203,1,-1,0,unknown,blue-collar / secondary,no,0
BM32564,39,services,married,tertiary,0,no,no,cellular,17,apr,486,2,-1,0,unknown,services / tertiary,no,0
BM32565,29,blue-collar,single,secondary,770,yes,no,cellular,17,apr,341,1,-1,0,unknown,blue-collar / secondary,no,0
BM32566,52,blue-collar,married,secondary,1374,yes,no,cellular,17,apr,267,2,322,1,failure,blue-collar / secondary,no,0
BM32567,52,blue-collar,married,secondary,568,yes,no,telephone,17,apr,246,1,317,1,failure,blue-collar / secondary,no,0
BM32568,35,blue-collar,married,secondary,293,yes,no,cellular,17,apr,1017,1,325,1,other,blue-collar / secondary,yes,1
BM32569,43,services,married,primary,-88,yes,yes,cellular,17,apr,313,1,147,2,failure,services / primary,no,0
BM32570,32,technician,single,tertiary,1059,yes,no,cellular,17,apr,115,1,-1,0,unknown,technician / tertiary,no,0
BM32571,31,services,married,secondary,-163,yes,no,cellular,17,apr,135,1,270,2,failure,services / secondary,no,0
BM32572,33,blue-collar,married,secondary,202,yes,no,cellular,17,apr,377,1,-1,0,unknown,blue-collar / secondary,no,0
BM32573,43,blue-collar,married,primary,-181,yes,no,cellular,17,apr,351,1,337,3,failure,blue-collar / primary,no,0
BM32574,34,blue-collar,married,secondary,2595,yes,yes,cellular,17,apr,126,1,336,2,other,blue-collar / secondary,no,0
BM32575,32,blue-collar,married,secondary,435,yes,no,cellular,17,apr,456,1,331,1,failure,blue-collar / secondary,no,0
BM32576,54,management,married,secondary,-133,yes,no,cellular,17,apr,76,1,343,2,failure,management / secondary,no,0
BM32577,38,blue-collar,married,secondary,8444,yes,no,cellular,17,apr,39,2,324,1,other,blue-collar / secondary,no,0
BM32578,33,services,married,secondary,288,yes,no,cellular,17,apr,306,1,-1,0,unknown,services / secondary,no,0
BM32579,38,services,married,tertiary,0,yes,no,cellular,17,apr,239,1,147,4,failure,services / tertiary,no,0
BM32580,28,blue-collar,single,secondary,1065,yes,yes,cellular,17,apr,406,1,317,1,failure,blue-collar / secondary,no,0
BM32581,34,technician,married,secondary,-126,yes,no,cellular,17,apr,292,2,-1,0,unknown,technician / secondary,no,0
BM32582,28,technician,married,secondary,-92,yes,no,cellular,17,apr,873,1,-1,0,unknown,technician / secondary,no,0
BM32583,29,technician,single,secondary,32,yes,yes,cellular,17,apr,514,1,-1,0,unknown,technician / secondary,no,0
BM32584,24,blue-collar,single,secondary,578,yes,no,cellular,17,apr,385,5,-1,0,unknown,blue-collar / secondary,no,0
BM32585,24,blue-collar,married,secondary,9,yes,yes,cellular,17,apr,468,1,-1,0,unknown,blue-collar / secondary,no,0
BM32586,32,management,divorced,tertiary,294,yes,no,cellular,17,apr,1095,1,274,5,success,management / tertiary,yes,1
BM32587,36,technician,single,tertiary,670,yes,no,cellular,17,apr,122,1,343,1,failure,technician / tertiary,no,0
BM32588,30,services,single,secondary,595,yes,no,cellular,17,apr,172,1,-1,0,unknown,services / secondary,no,0
BM32589,43,blue-collar,married,secondary,948,yes,no,cellular,17,apr,185,1,336,2,other,blue-collar / secondary,no,0
BM32590,60,management,married,tertiary,13546,no,no,cellular,17,apr,452,3,-1,0,unknown,management / tertiary,yes,1
BM32591,45,unemployed,divorced,primary,407,yes,no,cellular,17,apr,196,1,-1,0,unknown,unemployed / primary,no,0
BM32592,39,blue-collar,single,primary,561,yes,no,cellular,17,apr,88,1,-1,0,unknown,blue-collar / primary,no,0
BM32593,43,admin.,single,secondary,243,yes,no,cellular,17,apr,31,3,338,5,failure,admin. / secondary,no,0
BM32594,31,blue-collar,married,secondary,658,yes,yes,cellular,17,apr,268,1,270,1,failure,blue-collar / secondary,no,0
BM32595,31,admin.,married,secondary,314,yes,no,cellular,17,apr,279,1,-1,0,unknown,admin. / secondary,no,0
BM32596,24,student,single,secondary,372,yes,no,cellular,17,apr,143,1,-1,0,unknown,student / secondary,no,0
BM32597,28,entrepreneur,married,secondary,490,yes,no,cellular,17,apr,728,1,316,3,other,entrepreneur / secondary,no,0
BM32598,30,blue-collar,single,secondary,971,yes,no,cellular,17,apr,283,1,317,2,other,blue-collar / secondary,no,0
BM32599,29,blue-collar,married,secondary,314,yes,yes,cellular,17,apr,357,1,-1,0,unknown,blue-collar / secondary,no,0
BM32600,46,blue-collar,married,primary,-175,yes,yes,cellular,17,apr,250,1,324,2,failure,blue-collar / primary,no,0
BM32601,33,admin.,single,secondary,375,yes,no,cellular,17,apr,151,1,-1,0,unknown,admin. / secondary,no,0
BM32602,42,blue-collar,married,secondary,414,yes,no,cellular,17,apr,400,3,-1,0,unknown,blue-collar / secondary,no,0
BM32603,54,management,married,tertiary,6525,yes,no,cellular,17,apr,231,1,149,4,failure,management / tertiary,no,0
BM32604,34,blue-collar,married,primary,329,yes,no,cellular,17,apr,952,1,343,1,failure,blue-collar / primary,yes,1
BM32605,34,admin.,single,secondary,598,yes,no,cellular,17,apr,365,1,324,1,failure,admin. / secondary,no,0
BM32606,33,management,single,tertiary,289,yes,no,cellular,17,apr,388,1,-1,0,unknown,management / tertiary,no,0
BM32607,31,self-employed,single,tertiary,578,yes,no,cellular,17,apr,664,1,319,4,failure,self-employed / tertiary,no,0
BM32608,35,technician,divorced,secondary,48,yes,no,cellular,17,apr,73,1,-1,0,unknown,technician / secondary,no,0
BM32609,31,admin.,single,secondary,223,yes,no,cellular,17,apr,508,1,315,11,success,admin. / secondary,no,0
BM32610,33,blue-collar,single,secondary,264,yes,no,cellular,17,apr,494,1,-1,0,unknown,blue-collar / secondary,no,0
BM32611,43,admin.,married,secondary,214,yes,no,telephone,17,apr,421,2,324,24,failure,admin. / secondary,no,0
BM32612,54,blue-collar,married,primary,551,yes,no,cellular,17,apr,251,1,263,2,failure,blue-collar / primary,no,0
BM32613,36,technician,divorced,secondary,253,yes,no,cellular,17,apr,54,1,-1,0,unknown,technician / secondary,no,0
BM32614,36,management,single,tertiary,-508,yes,no,cellular,17,apr,832,2,-1,0,unknown,management / tertiary,no,0
BM32615,36,services,divorced,secondary,543,yes,no,cellular,17,apr,101,1,269,2,failure,services / secondary,no,0
BM32616,33,services,single,secondary,48,yes,no,cellular,17,apr,303,1,-1,0,unknown,services / secondary,no,0
BM32617,30,services,married,secondary,-43,yes,yes,cellular,17,apr,79,1,325,2,other,services / secondary,no,0
BM32618,55,blue-collar,single,primary,1187,yes,no,cellular,17,apr,113,1,319,2,failure,blue-collar / primary,no,0
BM32619,28,technician,single,secondary,16,no,no,cellular,17,apr,268,1,333,1,failure,technician / secondary,no,0
BM32620,46,services,married,tertiary,523,yes,no,cellular,17,apr,172,1,-1,0,unknown,services / tertiary,no,0
BM32621,30,blue-collar,single,unknown,306,yes,no,cellular,17,apr,314,1,-1,0,unknown,blue-collar / unknown,no,0
BM32622,32,blue-collar,single,secondary,782,yes,no,cellular,17,apr,517,1,-1,0,unknown,blue-collar / secondary,no,0
BM32623,32,student,single,secondary,329,yes,no,cellular,17,apr,237,1,-1,0,unknown,student / secondary,no,0
BM32624,39,blue-collar,married,primary,394,yes,no,cellular,17,apr,981,2,-1,0,unknown,blue-collar / primary,no,0
BM32625,22,blue-collar,single,secondary,104,yes,no,cellular,17,apr,531,1,339,1,other,blue-collar / secondary,no,0
BM32626,55,management,married,tertiary,505,yes,no,cellular,17,apr,58,1,316,1,other,management / tertiary,no,0
BM32627,35,blue-collar,married,primary,793,yes,no,cellular,17,apr,106,1,-1,0,unknown,blue-collar / primary,no,0
BM32628,34,admin.,married,secondary,642,yes,no,cellular,17,apr,351,1,-1,0,unknown,admin. / secondary,no,0
BM32629,35,services,married,secondary,457,yes,no,cellular,17,apr,69,1,322,2,failure,services / secondary,no,0
BM32630,38,management,married,tertiary,-113,yes,no,cellular,17,apr,141,1,323,3,failure,management / tertiary,no,0
BM32631,51,management,married,tertiary,615,yes,no,cellular,17,apr,97,1,-1,0,unknown,management / tertiary,no,0
BM32632,36,entrepreneur,married,secondary,302,yes,no,cellular,17,apr,112,1,-1,0,unknown,entrepreneur / secondary,no,0
BM32633,36,management,single,tertiary,953,yes,no,cellular,17,apr,72,1,346,1,other,management / tertiary,no,0
BM32634,52,blue-collar,married,secondary,3429,yes,no,cellular,17,apr,516,1,-1,0,unknown,blue-collar / secondary,no,0
BM32635,39,admin.,married,secondary,1408,yes,no,cellular,17,apr,306,1,-1,0,unknown,admin. / secondary,no,0
BM32636,39,admin.,single,secondary,1413,yes,no,cellular,17,apr,396,1,-1,0,unknown,admin. / secondary,no,0
BM32637,36,entrepreneur,married,tertiary,247,no,no,cellular,17,apr,351,1,-1,0,unknown,entrepreneur / tertiary,no,0
BM32638,37,services,married,secondary,1776,yes,yes,cellular,17,apr,224,1,-1,0,unknown,services / secondary,no,0
BM32639,34,management,married,tertiary,436,yes,no,cellular,17,apr,28,1,345,1,failure,management / tertiary,no,0
BM32640,41,admin.,married,secondary,1010,yes,no,cellular,17,apr,47,1,338,1,failure,admin. / secondary,no,0
BM32641,38,technician,married,secondary,2264,yes,no,cellular,17,apr,204,1,-1,0,unknown,technician / secondary,no,0
BM32642,35,services,married,secondary,195,yes,no,cellular,17,apr,203,1,-1,0,unknown,services / secondary,no,0
BM32643,48,blue-collar,married,secondary,1143,yes,no,cellular,17,apr,264,1,317,1,failure,blue-collar / secondary,no,0
BM32644,40,blue-collar,married,secondary,4795,yes,no,cellular,17,apr,57,1,-1,0,unknown,blue-collar / secondary,no,0
BM32645,45,technician,divorced,secondary,976,yes,no,cellular,17,apr,183,1,338,2,failure,technician / secondary,no,0
BM32646,40,blue-collar,divorced,primary,190,yes,yes,cellular,17,apr,139,1,346,2,failure,blue-collar / primary,no,0
BM32647,34,services,married,secondary,334,yes,no,cellular,17,apr,139,2,318,1,failure,services / secondary,no,0
BM32648,30,technician,married,secondary,398,yes,no,cellular,17,apr,132,2,238,2,failure,technician / secondary,no,0
BM32649,33,blue-collar,single,secondary,3975,yes,yes,cellular,17,apr,515,1,150,1,other,blue-collar / secondary,no,0
BM32650,34,technician,married,secondary,1641,yes,no,cellular,17,apr,380,1,-1,0,unknown,technician / secondary,no,0
BM32651,43,admin.,married,secondary,316,yes,no,cellular,17,apr,289,1,-1,0,unknown,admin. / secondary,no,0
BM32652,55,services,married,secondary,2990,yes,no,cellular,17,apr,83,1,-1,0,unknown,services / secondary,no,0
BM32653,32,self-employed,married,primary,1074,yes,no,cellular,17,apr,38,1,329,2,failure,self-employed / primary,no,0
BM32654,30,blue-collar,married,secondary,2,yes,yes,cellular,17,apr,291,2,326,1,failure,blue-collar / secondary,no,0
BM32655,30,blue-collar,married,secondary,5,no,no,cellular,17,apr,840,3,-1,0,unknown,blue-collar / secondary,yes,1
BM32656,37,technician,married,secondary,-90,yes,no,cellular,17,apr,921,2,263,3,failure,technician / secondary,no,0
BM32657,34,blue-collar,divorced,primary,172,yes,no,cellular,17,apr,306,1,-1,0,unknown,blue-collar / primary,no,0
BM32658,52,retired,married,primary,383,yes,yes,cellular,17,apr,299,2,-1,0,unknown,retired / primary,no,0
BM32659,44,entrepreneur,married,secondary,887,yes,no,cellular,17,apr,519,1,14,2,failure,entrepreneur / secondary,no,0
BM32660,33,management,single,secondary,1558,yes,no,cellular,17,apr,97,1,-1,0,unknown,management / secondary,no,0
BM32661,22,blue-collar,single,secondary,-7,yes,no,cellular,17,apr,84,1,343,1,other,blue-collar / secondary,no,0
BM32662,53,services,married,secondary,197,yes,no,cellular,17,apr,307,1,-1,0,unknown,services / secondary,no,0
BM32663,29,blue-collar,married,secondary,580,yes,yes,cellular,17,apr,1311,2,-1,0,unknown,blue-collar / secondary,yes,1
BM32664,28,services,single,secondary,437,yes,yes,cellular,17,apr,219,1,322,2,failure,services / secondary,no,0
BM32665,44,blue-collar,married,primary,228,yes,no,cellular,17,apr,273,1,343,1,other,blue-collar / primary,no,0
BM32666,31,blue-collar,married,primary,99,yes,no,cellular,17,apr,193,2,322,1,other,blue-collar / primary,no,0
BM32667,34,admin.,married,secondary,747,yes,yes,cellular,17,apr,248,2,-1,0,unknown,admin. / secondary,no,0
BM32668,40,technician,divorced,secondary,300,yes,yes,cellular,17,apr,386,2,-1,0,unknown,technician / secondary,no,0
BM32669,34,admin.,married,secondary,21,no,no,cellular,17,apr,332,1,346,3,failure,admin. / secondary,no,0
BM32670,54,blue-collar,married,primary,736,yes,yes,telephone,17,apr,158,1,-1,0,unknown,blue-collar / primary,no,0
BM32671,28,technician,married,secondary,675,yes,no,cellular,17,apr,499,2,-1,0,unknown,technician / secondary,no,0
BM32672,34,technician,single,tertiary,0,yes,no,cellular,17,apr,158,2,-1,0,unknown,technician / tertiary,no,0
BM32673,37,management,married,tertiary,9269,yes,yes,cellular,17,apr,71,1,149,2,failure,management / tertiary,no,0
BM32674,58,technician,married,secondary,1476,yes,no,cellular,17,apr,286,1,-1,0,unknown,technician / secondary,no,0
BM32675,37,blue-collar,married,unknown,722,yes,no,cellular,17,apr,362,1,150,3,failure,blue-collar / unknown,no,0
BM32676,33,technician,divorced,secondary,273,yes,no,cellular,17,apr,181,1,317,1,failure,technician / secondary,no,0
BM32677,36,blue-collar,single,secondary,275,yes,no,cellular,17,apr,89,1,332,2,failure,blue-collar / secondary,no,0
BM32678,32,blue-collar,married,secondary,9,yes,no,cellular,17,apr,334,2,-1,0,unknown,blue-collar / secondary,no,0
BM32679,28,services,single,secondary,3028,yes,no,cellular,17,apr,183,1,-1,0,unknown,services / secondary,no,0
